timestamp,canal,usuario,ip,transaction_id,tipo,cuenta,estado,valor
2025-05-13 08:16:06,mobile,user32,9.131.60.65,txn-0956,consignar,corriente,completada,4783286.41
2025-05-13 08:16:07,web,user74,31.93.156.81,txn-0957,consignar,corriente,completada,281466.74
2025-05-13 08:16:08,web,user56,38.38.124.40,txn-0958,consignar,corriente,completada,2071465.27
2025-05-13 08:16:09,mobile,user91,13.231.183.166,txn-0959,retirar,corriente,completada,3967875.11
2025-05-13 08:16:10,api,user80,113.253.196.19,txn-0960,transferir,corriente,completada,1969173.13
2025-05-13 08:16:11,web,user67,2.5.243.92,txn-0961,retirar,ahorros,completada,1214050.27
2025-05-13 08:16:12,web,user4,55.173.205.122,txn-0962,retirar,ahorros,completada,3099796.74
2025-05-13 08:16:13,mobile,user27,28.128.168.201,txn-0963,consignar,corriente,completada,32289.76
2025-05-13 08:16:14,api,user66,202.152.212.16,txn-0964,transferir,corriente,completada,4409573.57
2025-05-13 08:16:15,mobile,user73,20.38.129.134,txn-0965,transferir,ahorros,completada,2181825.57
2025-05-13 08:16:16,api,user94,50.57.130.185,txn-0966,retirar,corriente,completada,841259.29
2025-05-13 08:16:17,api,user30,1.96.20.61,txn-0967,retirar,ahorros,completada,652462.63
2025-05-13 08:16:18,web,user20,182.160.206.2,txn-0968,retirar,ahorros,completada,4578379.45
2025-05-13 08:16:19,web,user64,196.185.111.254,txn-0969,transferir,corriente,completada,3415786.88
2025-05-13 08:16:20,web,user9,98.63.197.167,txn-0970,transferir,corriente,completada,1075436.17
2025-05-13 08:16:22,mobile,user29,146.101.226.218,txn-0972,transferir,corriente,completada,2116853.48
2025-05-13 08:16:24,api,user81,204.21.27.36,txn-0974,retirar,ahorros,completada,4779352.69
2025-05-13 08:16:25,api,user25,58.145.228.167,txn-0975,transferir,corriente,completada,4407240.76
2025-05-13 08:16:27,mobile,user37,36.24.214.77,txn-0977,transferir,ahorros,completada,4968971.02
2025-05-13 08:16:28,api,user39,25.220.203.251,txn-0978,transferir,corriente,completada,279596.01
2025-05-13 08:16:29,mobile,user25,130.179.170.1,txn-0979,transferir,ahorros,completada,122634.27
2025-05-13 08:16:30,api,user62,173.189.117.108,txn-0980,consignar,ahorros,completada,436197.27
2025-05-13 08:16:31,mobile,user79,142.41.194.20,txn-0981,transferir,ahorros,completada,3448917.94
2025-05-13 08:16:32,mobile,user16,136.218.170.238,txn-0982,consignar,corriente,completada,1064611.71
2025-05-13 08:16:33,api,user73,99.254.244.34,txn-0983,retirar,corriente,completada,4614016.75
2025-05-13 08:16:35,web,user58,187.110.43.3,txn-0985,transferir,ahorros,completada,1751248.85
2025-05-13 08:16:36,api,user78,23.137.139.81,txn-0986,retirar,corriente,completada,4171950.24
2025-05-13 08:16:38,api,user100,66.229.82.231,txn-0988,consignar,corriente,completada,3056302.7
2025-05-13 08:16:39,web,user70,100.213.139.109,txn-0989,transferir,ahorros,completada,1431092.27
2025-05-13 08:16:41,web,user59,106.39.159.160,txn-0991,consignar,ahorros,completada,3122177.97
2025-05-13 08:16:43,mobile,user62,68.84.223.37,txn-0993,transferir,corriente,completada,3385852.03
2025-05-13 08:16:44,mobile,user62,23.198.1.187,txn-0994,consignar,ahorros,completada,907892.94
2025-05-13 08:16:45,api,user67,161.163.113.97,txn-0995,transferir,corriente,completada,89375.73
2025-05-13 08:16:46,web,user98,9.182.219.7,txn-0996,transferir,corriente,completada,701578.55
2025-05-13 08:16:47,api,user23,27.214.76.235,txn-0997,consignar,ahorros,completada,3735485.5
2025-05-13 08:16:48,web,user79,188.115.216.90,txn-0998,consignar,ahorros,completada,4046085.88
2025-05-13 08:16:49,web,user49,204.29.82.37,txn-0999,consignar,ahorros,completada,665939.21
